"Term","edf","Ref.df","F","p_value","Deviance_Median","Deviance_CI_Lower","Deviance_CI_Upper","Eta_Sq_Median","Eta_Sq_CI_Lower","Eta_Sq_CI_Upper","Amplitude_Median","Amplitude_CI_Lower","Amplitude_CI_Upper","RMS_Median","RMS_CI_Lower","RMS_CI_Upper"
"s(RipplePower_Z)",1.16210092804422,1.30527671764854,9.62517998076036,0.000535695756649301,0.0384863117971189,0.00701903097882982,0.0897761180974534,0.000372949074454578,8.87269844844334e-05,0.000861208891337861,0.0349004828131654,0.0171355240554298,0.0608291286378376,0.0102283983133799,0.0049758721896749,0.0163678998640189
"s(SpindlePower_Match_Z)",1.00100793179952,1.00201470235989,8.43720614131996,0.00366125014741109,0.0251704031005797,0.00107560775247516,0.068275198584421,0.000226018777337208,2.57447932608452e-05,0.00061764045793814,0.0296604604795234,0.0107259515568094,0.0532609475285242,0.00917638636715911,0.00317580142939032,0.0159576428704471
"s(SpindlePower_NonMatch_Z)",1.00086067043158,1.00172040813209,0.438873647050316,0.507506964500979,0.00434015566926324,-0.00771813031185791,0.0334984409851975,3.51431707474084e-05,1.16358398365977e-07,0.000254661848162071,0.012200137460754,0.000736720658836122,0.0442881736856538,0.00358941275461748,0.000217037881983281,0.0104418634748626
"ti(SOPhase_Match,SOPhase_NonMatch)",8.36541089474932,36,0.587493322908884,0.000788362625451455,0.138464158730722,0.0536900921436147,0.247821317183921,0.000372033915441267,6.77234873252734e-05,0.00105228555290505,0.0646033717861577,0.0301727223244651,0.105961016425769,0.0131975039189281,0.00645142147354177,0.0194432415430897
"s(SOPhase_Match)",2.67538884297273,6,3.95623761212467,1.53907638822393e-06,0.0646588479060471,0.0209439142620709,0.127245689865775,0.000324659017139777,7.57682764351475e-05,0.000786416432551501,0.0340620888394535,0.0182963777992784,0.050598340305213,0.0116638171042042,0.00635748324516567,0.0168927791029257
"s(SOPhase_NonMatch)",3.45401789861452,6,3.65416116818975,2.36471517472969e-05,0.0737524738574721,0.0205039806781425,0.147624423782134,0.000425666987449111,8.80365346161321e-05,0.00103397401386672,0.0338123892797337,0.0167890984753911,0.0512560538914657,0.010904726521745,0.00559805288633417,0.0161344887574314
"s(AnimalID)",0.68718769706964,1,9.0382177199572,0.0737570751462426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s(SessionID)",10.5131062891119,21,1.07452759773637,0.00361827377953639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
