"Replicate","Term","Deviance_Value","Eta_Sq_Value","Amplitude_Value","RMS_Value"
280,"s(V1_pre_z)",9.54464269258516,0.0911194976631449,1.87863834150579,0.593637905652591
281,"s(V1_pre_z)",9.96336940101654,0.0908465021871323,1.97983589176152,0.612612494799208
282,"s(V1_pre_z)",10.2967513531089,0.0937016951690446,2.02862225490688,0.626961773314083
283,"s(V1_pre_z)",8.88352191796142,0.0784655157826928,1.97043399434079,0.596946377671148
284,"s(V1_pre_z)",10.3007137758556,0.09394405705096,1.98282428088321,0.614632115510556
285,"s(V1_pre_z)",9.77301575950728,0.0901487826753565,1.91790993252638,0.599178846566826
286,"s(V1_pre_z)",9.4382425906474,0.082806467512504,2.01501776500675,0.611031908106691
287,"s(V1_pre_z)",10.6236263423804,0.090037046575129,2.22839139009585,0.664238021338805
288,"s(V1_pre_z)",10.4683416509569,0.0897136576595299,2.1792945730335,0.653731944633256
289,"s(V1_pre_z)",9.66675594807709,0.0877458970275966,1.95057527697984,0.602339876575075
290,"s(V1_pre_z)",10.19951808545,0.0915933386173251,2.0860537133308,0.63418355652783
291,"s(V1_pre_z)",9.98652636781606,0.0910692227466084,2.12513154282819,0.640913000714893
292,"s(V1_pre_z)",10.0621256905178,0.0934353461415262,1.98636650165613,0.617785350382008
293,"s(V1_pre_z)",9.19389615645568,0.0847566181955776,1.87422145388937,0.58548938355582
294,"s(V1_pre_z)",10.1917692714817,0.0897379534349959,2.1048046450499,0.636257351703649
295,"s(V1_pre_z)",9.66202226647167,0.0878273900511472,1.96412915258764,0.606519572806445
296,"s(V1_pre_z)",9.75980285132199,0.0863383385038665,2.03306020413524,0.617899205388213
297,"s(V1_pre_z)",9.49893698736843,0.0848231842906453,1.98526438860555,0.609107633114759
298,"s(V1_pre_z)",9.5662109060266,0.080337057044423,2.14037259706047,0.634646787324199
299,"s(V1_pre_z)",10.3152600866387,0.092717063872844,2.0414608673159,0.627058517960482
300,"s(V1_pre_z)",10.0353563543503,0.0949744592848361,1.84556219374857,0.589839067656223
301,"s(V1_pre_z)",9.96765659467746,0.0903520150749206,1.99826373607126,0.616891359826172
302,"s(V1_pre_z)",9.89357341063418,0.0931062633291971,1.92884044197238,0.606831572414485
303,"s(V1_pre_z)",10.254400777749,0.0986389815512165,1.84334718505339,0.595479939415546
304,"s(V1_pre_z)",9.53862838510566,0.0869318683102136,1.92505432784064,0.597961225795108
305,"s(V1_pre_z)",9.44807547664296,0.0863838103524607,1.90705463733654,0.594521685589068
306,"s(V1_pre_z)",10.4279267276116,0.0894540949240066,2.17338740606478,0.651765774699876
307,"s(V1_pre_z)",9.78855054530349,0.0858426420426432,2.05847689120662,0.622997823776094
308,"s(V1_pre_z)",10.1932447034829,0.0927118695367986,2.01730768355634,0.621577868936587
309,"s(V1_pre_z)",9.94156252461914,0.0931080617528253,1.91387299749401,0.603342791763022
310,"s(V1_pre_z)",10.0279119203962,0.0855854583974487,2.13955329937536,0.641324715862475
311,"s(V1_pre_z)",9.4930571765069,0.087305770000837,1.9158452744627,0.597730248481685
312,"s(V1_pre_z)",10.2412817698493,0.0951878443337896,1.97646764796978,0.613390743330248
313,"s(V1_pre_z)",9.42461052617476,0.0851210300812815,1.99600386546527,0.610576010666233
314,"s(V1_pre_z)",10.5117322586332,0.0960363336730723,2.07731012582313,0.639259582769012
315,"s(V1_pre_z)",10.0342875697221,0.101253803272598,2.21947285634544,0.653805722805164
316,"s(V1_pre_z)",10.1446691605948,0.0901921430039102,2.11625511265559,0.637891338072724
317,"s(V1_pre_z)",10.4041059153584,0.0896379600622969,2.24050375029459,0.663803891690751
318,"s(V1_pre_z)",9.89527767548486,0.089767884769612,2.02289004264307,0.623310799350645
319,"s(V1_pre_z)",10.1438862182302,0.0939151185702321,1.93808784009309,0.607954153651528
320,"s(V1_pre_z)",10.2287506465852,0.103196524357083,2.24641670787215,0.661611642271364
321,"s(V1_pre_z)",10.1258016789549,0.0949850861188264,1.90348389144167,0.602472731686304
322,"s(V1_pre_z)",10.438897742644,0.0923900790957619,2.14219528923412,0.648230786425364
323,"s(V1_pre_z)",9.46380925789155,0.089079969808438,1.80157948176715,0.577024002658062
324,"s(V1_pre_z)",10.1653278942311,0.0972808877060604,1.86170397782231,0.598042023750577
325,"s(V1_pre_z)",9.33525385542131,0.0821388918402718,1.97785891449612,0.600983788566986
326,"s(V1_pre_z)",10.4663114895719,0.0952509823466823,2.03564017470986,0.627835813711921
327,"s(V1_pre_z)",10.0008584388635,0.0896348914068556,2.05494884196522,0.627842862229505
328,"s(V1_pre_z)",9.84645305991751,0.0879021261425941,2.02504692660689,0.618453235564908
329,"s(V1_pre_z)",9.7659517950628,0.0850786088156577,2.08350564546789,0.627734441363382
330,"s(V1_pre_z)",9.65573266051177,0.0893274564554329,1.90588243622694,0.595373744705851
331,"s(V1_pre_z)",10.5383567645933,0.091234904339846,2.16405432657525,0.652159932292732
332,"s(V1_pre_z)",10.2486835220111,0.086829818334889,2.1791594027156,0.647900208423498
333,"s(V1_pre_z)",10.3636143811926,0.096518771901494,1.97351457267174,0.619069449357409
